x,y
8.14552,5.705114
13.277676,3.9567573
6.57879,7.640783
13.544241,2.6834114
9.732032,10.669797
9.671249,10.866501
13.355857,4.9499583
4.1805005,8.878109
4.5529346,4.190194
9.059782,3.7667544
4.1645994,4.0130267
11.941763,4.0117884
15.105974,4.8071556
13.418203,2.2009034
15.134138,3.8719697
13.238314,2.4058585
14.474126,4.011604
13.508915,3.9227617
9.113935,3.8432875
5.2960014,5.108995
9.9881,11.498519
9.163571,9.937479
4.4295015,4.262421
13.408151,2.248417
-0.9254795,6.3548083
4.114326,8.920902
9.4658785,10.980244
8.300485,5.6688013
14.417998,3.9470456
4.7931695,8.102347
12.735649,2.9405215
13.293746,2.3159096
12.877146,2.4822383
8.435995,5.499834
6.763673,5.091542
9.037423,9.356366
4.448635,4.2972307
12.834208,2.5090015
9.206588,9.131557
4.3720374,3.4918337
8.943596,8.865438
9.806768,11.334495
8.234711,5.9255834
6.5068607,4.979163
14.437573,4.1248565
4.035205,8.530641
4.0507474,4.4554243
9.702378,10.452946
14.320171,4.3305564
15.682205,4.9082417
13.362064,4.0768986
4.53581,4.373825
4.552327,7.525252
14.992881,4.983247
12.74661,2.5941346
8.515375,5.977129
9.551863,10.7368765
13.40022,2.2519128
9.830397,11.108518
14.451494,3.9276006
8.067482,5.51877
15.052922,3.9235458
14.947503,5.0175962
5.342187,4.8083143
14.801593,3.9474657
5.2266626,4.0437164
14.447032,3.8496585
14.040358,3.7692308
9.691403,11.209278
15.799302,4.8907156
-0.7995519,6.1633644
15.423828,4.610423
13.764808,4.97648
13.0340805,4.7515836
4.31258,3.7294242
-1.3354707,5.058453
4.9816566,4.8821845
8.423586,3.09935
-1.0081081,6.4083366
14.535339,4.079663
14.277261,4.234848
9.22803,10.157621
4.3130436,7.6171055
-1.0762895,6.5318527
9.56179,10.817898
14.550451,4.2926598
5.115073,4.6708755
5.316149,4.483259
4.7558355,4.236886
14.136062,4.089281
15.243792,3.8837805
-0.9022917,6.1898823
14.238299,5.2854156
13.821523,4.166698
4.802293,7.778763
14.513874,5.5030003
8.02574,5.8387785
15.911604,4.8593516
4.667241,4.491647
4.27189,8.954173
6.0219564,4.0381455
4.944084,4.1331887
14.567519,4.081577
5.6596365,3.7486384
8.936638,3.8923497
8.961361,9.251938
15.139831,3.9343505
8.171857,6.4125013
7.216308,6.135522
14.978894,4.0188217
3.9567192,4.7846622
5.3376775,5.245959
5.328494,5.3598504
9.5566225,10.224949
13.70767,4.7375193
8.639952,5.822001
-1.1933935,6.6115713
4.689389,4.370555
4.521933,8.881213
14.212909,5.3118944
9.814402,11.384744
7.8492403,5.744259
4.2958074,5.069508
6.1392746,7.3482146
14.5910015,4.0517282
14.835336,4.016857
5.064662,4.443769
4.0659957,5.299436
5.101667,4.8698
4.2501135,4.370389
15.476856,4.628496
7.9424686,5.8465548
5.3841624,3.7861843
4.505433,4.2485948
7.3941584,5.9440217
15.714491,4.946444
8.482622,6.0125885
5.371933,4.4378657
14.173872,4.0484977
8.725211,6.1609597
9.634025,10.63906
5.194542,4.521331
7.505049,4.237544
8.464907,6.03448
14.651005,4.0117626
4.0870333,8.255029
14.720692,3.9670157
9.83391,10.444039
9.486733,10.560196
9.509267,10.572037
5.9744554,4.76285
5.342555,4.9561167
13.804694,5.120364
12.495092,2.9581645
14.372794,3.4122317
4.1673903,8.812465
6.5792103,7.4852657
4.957166,4.23031
9.322066,10.389419
7.6410384,5.733403
9.672408,10.726519
15.846981,4.866669
14.923683,4.0361586
8.129107,5.6651487
4.5870347,4.754332
-1.106922,6.4862556
4.736292,4.0654263
5.69124,4.5488896
14.429483,4.0112996
4.814948,3.7324815
4.643726,3.5446463
4.9543858,4.8295403
13.88868,5.0943193
9.005706,9.4302
9.803164,10.983748
5.8037033,3.3254187
8.129266,5.829982
4.0837083,8.450997
13.880151,5.2901807
7.889513,4.324767
9.5847225,10.720177
4.4887395,5.3243756
9.605925,11.144402
9.1024275,3.823475
6.5332756,7.345129
10.7371645,2.9546711
14.4382715,3.9883661
4.6115313,4.7007265
-0.8817136,6.324178
14.38172,3.9487371
-2.4616134,3.8528435
6.906442,2.3331127
8.448237,6.0285826
4.1866174,4.4406085
5.6926107,4.843593
9.719138,10.89699
9.350098,10.463176
9.632364,10.814803
5.021271,3.508386
7.9008756,5.589125
15.094714,3.8529162
6.2406573,4.7461424
-0.98690444,6.5053377
15.092226,4.0538545
8.236198,5.488998
14.34073,4.332192
4.620015,4.3535643
5.1668158,4.137105
4.9442124,3.8954182
15.157384,4.1119747
8.09641,5.7907295
4.265021,3.9234214
13.577443,4.0878673
4.8959947,5.3901343
9.700782,10.816121
4.610487,8.346726
14.454088,3.8108506
4.7158675,4.3121877
9.4903345,11.066203
8.928028,3.5605557
7.841256,5.6257334
8.926716,8.980297
4.506572,4.211531
5.439904,4.390084
13.12885,4.061903
6.568112,7.4625983
13.479593,4.2556562
5.4760137,5.044723
4.272946,9.011458
9.8327055,11.341049
-1.8832207,4.4274282
14.985583,4.979541
8.572731,5.8630047
4.7078614,4.3916087
5.605727,4.23194
-1.1507221,6.573009
7.9427238,5.9489007
8.934778,5.7303104
9.613644,11.121187
4.6008716,4.446622
4.6272526,4.3143883
8.306078,5.8512783
8.950079,3.7838175
4.6326575,4.3711014
8.628898,5.311881
15.021419,5.0011883
14.975303,4.2934394
4.1589956,9.004068
5.765992,5.105472
13.663364,3.5580015
14.162214,3.8453796
6.4010086,7.5486917
13.954036,3.871145
9.578977,11.204517
4.848647,7.902109
7.96835,6.367592
7.60017,5.4507675
8.33595,5.644724
13.400677,4.090756
-1.2178445,5.204275
15.149433,3.9944777
4.1451063,8.630518
7.7911816,5.6482997
12.567083,4.7159095
14.433359,4.938247
12.765731,4.0834603
9.537724,10.373956
4.466057,3.8347564
15.670431,4.9942346
6.1632957,3.814722
15.116509,4.196289
7.919658,5.198587
15.142812,4.222444
8.00935,5.3261275
6.608046,7.9752655
8.029414,5.1436787
14.232868,4.1312094
7.1655693,6.139473
14.250217,5.1765714
8.591941,6.026196
-0.9647526,6.460978
9.22911,9.6910305
3.9986608,4.5412126
4.148522,4.3105235
8.64205,3.5701966
4.901628,3.3714447
4.4045854,4.3632455
4.637047,4.044922
4.51181,3.4463067
6.566802,7.722985
9.865835,11.390914
14.754162,5.1136227
8.612694,3.771713
7.8391986,6.1902914
8.076706,6.3741913
-1.1651832,6.5960994
4.813937,4.101072
8.586841,6.091916
9.322373,10.027504
-1.0052841,6.429253
4.3007092,8.768836
4.0605855,8.568291
7.2078,5.005332
4.8562245,4.6954317
13.58866,3.6768382
7.548934,4.916031
8.816719,5.4137063
14.62445,5.4062276
7.3487606,3.1722052
9.275918,10.2039995
10.987039,3.02933
5.064304,5.222367
6.5493565,3.8851883
-1.126785,6.528377
5.185187,4.324888
14.702061,5.104169
4.388392,8.638341
8.647992,5.7612505
6.3677907,3.4259946
12.985773,2.4935567
4.8535633,4.588018
-0.9447902,6.2754946
8.815957,5.9268804
12.856261,4.0609717
14.764822,5.202324
4.9809685,4.251134
5.1553173,4.733383
4.381435,8.892851
5.1750546,5.262649
7.628842,3.246251
9.544755,10.640351
14.42526,4.2596955
8.086433,5.8788347
5.0996842,4.803824
11.014335,3.048129
9.762908,11.320337
13.743924,3.8424487
13.804626,4.726208
8.580266,5.765786
12.725774,3.3394866
13.604999,3.5664358
14.214746,4.1960073
5.132122,4.675314
5.080145,4.5157385
13.622148,4.202188
13.569682,4.9441037
4.782492,5.0343637
8.335452,6.0191083
5.786544,4.169233
13.403984,3.8428805
4.9446507,5.1274314
14.545431,5.50415
5.1126623,3.837846
5.126382,5.369341
13.763283,3.816403
14.190785,4.2666726
4.4143176,4.411796
7.8990436,5.8708854
5.341345,4.255914
14.4638605,4.233813
7.379804,5.30997
4.9547358,2.8715909
8.880411,4.199566
14.198684,3.9909828
9.636575,10.663292
4.5319204,4.161251
8.420447,6.0217557
10.969533,3.0210142
15.355392,4.7889643
15.235109,5.0354757
13.955909,5.2235513
-0.9726087,6.4462023
5.0819173,3.23836
12.62252,2.6412437
14.133502,4.691228
4.748493,4.0260634
13.672004,3.8715842
8.571283,6.064142
5.112442,3.6327345
14.837631,3.904453
4.569241,4.6069136
7.9755063,5.826043
13.905274,5.2919736
14.532321,4.1728334
12.707411,4.7571297
14.544708,5.4899898
8.086129,5.6908937
12.886682,3.889432
13.947465,4.109092
-1.0061234,6.4472795
8.651093,3.388195
3.9938667,4.1879363
14.33257,4.8295527
8.425058,5.853678
3.9501755,4.5695467
4.337907,3.7667224
14.403528,3.9188867
9.302102,10.386137
4.6969376,4.306576
12.492696,4.5080805
-1.3640103,5.0254507
9.133329,9.425695
14.351072,5.417628
4.4163394,5.151387
14.802449,5.0769014
13.315734,2.4133239
8.80955,5.699098
6.569907,4.6210613
-1.096046,6.4888115
4.6994033,4.597983
13.753406,5.1109962
7.908111,5.6093397
4.834736,7.995072
14.271108,4.2966313
9.213261,9.727302
-0.8485529,6.30567
8.387284,2.8861463
5.0775733,3.568401
4.873339,4.341895
5.788782,4.1172686
-1.0260864,6.377346
10.024726,11.499915
5.0419397,4.57184
5.273924,5.686257
14.279393,4.4407964
14.050772,4.96617
7.921753,5.551039
6.490482,7.3029532
4.998521,4.0384727
4.2365046,8.217103
4.568077,4.125276
13.976372,5.031836
13.339125,2.6533732
6.5411143,7.6159315
14.519833,4.9936957
4.58371,3.4590218
14.226728,3.2506092
15.068437,4.4567266
4.7223563,4.429241
14.771725,4.125886
14.292278,5.355981
7.495431,5.543808
5.724053,4.2645516
7.276186,6.1124606
-0.9632957,6.2898016
6.5014577,7.425792
14.746373,4.221013
6.554592,7.7219315
13.688604,4.924906
8.824542,8.887571
4.5285263,8.101883
5.4261003,4.484065
4.821966,4.590894
-1.0010853,6.2479744
6.213975,4.3548837
13.040512,3.9478927
15.10742,4.8970947
8.477803,5.8099804
5.8480363,4.0116363
4.752155,8.220768
4.1930017,3.8887155
15.273642,4.9218016
4.426015,3.588148
5.0050077,5.140119
4.4828205,8.552294
5.172968,3.4108932
13.553161,5.047706
5.020942,3.5298266
8.907979,5.924438
5.2167377,3.5137134
4.420995,8.921205
14.036777,3.3032455
5.3908143,4.3744535
7.8351326,5.9071507
8.015389,5.6058855
9.084948,3.8167713
9.43778,10.184667
4.2939525,8.926318
15.647204,4.942057
4.247282,3.9550838
-2.1678095,4.143567
9.5468,10.62414
4.3453884,8.649973
7.6247196,5.6638618
8.44197,5.9192276
9.517628,10.227652
8.916679,4.4442873
4.99846,4.938308
8.083234,5.829492
3.9469342,4.544608
14.332063,5.0495305
8.911902,3.7084043
6.59882,7.927832
4.577995,8.276374
4.7731185,4.3417683
7.4010143,5.0800524
5.7960005,4.276808
5.369145,4.6872816
15.799714,4.9938817
5.5494285,4.0055447
3.9681308,5.285828
4.232857,8.774818
6.577011,7.6806273
7.8087616,5.589664
8.573164,3.629568
13.467434,4.7570567
13.973201,3.8111095
13.819513,4.0051026
14.870142,4.5525727
9.884046,11.438444
12.849724,2.71714
13.346295,2.413742
9.532515,10.694416
5.5185966,3.678027
13.388073,2.34249
5.9251504,4.8104963
9.619661,10.692253
5.018048,4.4793715
14.205088,3.902852
4.743459,3.9745822
9.302374,9.584219
14.492434,5.5176077
-0.92249006,5.6308837
-1.3139937,5.086092
9.75835,11.191888
12.67502,2.6340513
14.754091,5.051454
13.966082,5.142181
6.915791,2.3165963
7.531439,3.1233206
8.143788,5.5299606
8.6740265,5.84552
13.057745,4.103755
5.1719255,4.5036874
4.7377214,4.59667
14.254157,5.109451
4.806421,4.697553
14.194456,4.441617
4.7201653,8.3981085
5.988847,3.661349
7.902973,5.6173863
9.577096,10.893643
9.810843,11.360266
13.922461,4.100758
12.672476,4.7157283
5.1073947,7.2118454
6.2340984,7.109001
12.871067,2.6422853
8.885943,5.586528
8.58811,6.053418
4.682177,5.2420435
8.216082,6.1613436
8.759635,3.8713565
9.256252,9.472041
13.893432,3.8646538
6.3761234,7.51911
11.15513,3.1980743
9.237428,10.523195
-2.4525049,3.8624606
6.571221,7.6086564
4.2280264,4.9419603
-1.0472109,5.475756
15.081007,3.815001
4.45328,3.6826987
9.581228,11.10344
13.552479,4.780659
5.1517096,4.1192465
13.874092,5.301289
4.6960435,3.366482
4.976187,4.4192104
5.137672,4.9336867
7.6403646,5.3538
6.950415,3.8328571
9.684125,10.572374
13.737438,3.9181294
7.170708,5.296004
4.5675106,8.479074
14.266614,3.244332
9.70803,10.232237
-0.9929242,5.536658
4.1803527,3.9154358
7.835331,5.6532035
13.69651,3.787564
13.492631,2.6510584
4.543587,8.370396
4.3217716,8.926419
10.932406,3.0045347
13.677122,4.24397
4.5295167,3.8711588
5.063889,4.0259
7.912474,4.10349
6.602634,7.87949
6.915579,2.3025575
4.236325,8.210693
14.20953,3.9123108
14.254967,3.2905369
6.604425,7.695354
13.822883,3.422492
7.554599,4.528588
9.011867,9.21186
14.871916,5.0810084
5.47402,4.4433756
15.072244,5.0750213
6.484459,7.602987
9.692117,11.270376
4.1574793,4.0337057
4.2454414,4.6950703
4.496521,8.276362
4.8664556,4.3158097
4.2314363,4.9017625
4.704522,3.3248749
4.479163,8.317311
5.583069,4.9823
9.575342,10.523443
11.93609,2.888021
5.28739,4.2071385
8.4127035,5.8505406
5.8145266,3.5109437
4.7338734,3.8643706
4.8189273,4.824842
15.379026,4.825322
